Guild,Kills,Deaths,Fame
Moon Rise,0,1,67737
PemersatuBangsa,0,1,0
WHITE_HYDRA,0,3,5962
Peony Flower,0,17,3464279
1994,0,2,1777929
Dang Xiao,0,2,80681
Last Adventure,0,5,15036
OSAKANA RANDO,0,1,0
Gummy Bears,0,1,0
A M M,0,7,47310
Thronebound Shadows,0,5,26858
CROWN ON TOP,0,1,0
Kuda Hitam,0,2,2529
Moonveil,0,2,0
Frederick,0,2,14065
UndeadWarriors,0,4,0
WAR_HORSE,0,2,0
AISVARYA,0,2,23714
ooioo,0,1,3280
Du Ka Mei,0,1,0
FeDeRaL,0,1,0
THEThousandSunny,0,1,0
Temasek Holdings,0,1,41517
Sesame Street,0,1,21855
Extreme teaMs,0,7,46555
aqag,0,1,28042
PAPAYA CATCAT,0,1,0
We Thought This Was PvE,0,3,22839
F R E E S I A,0,1,0
Raven Knight,0,3,89230
Inland Taipan,0,1,7093
Bridgeshield,0,1,0
TheAvatars,0,3,22637
CHIAROSCURO,0,5,4626
SHOYO,0,3,35257
khatti lassi,0,1,0
THE GRIMM,0,1,0
kingfall legion,0,1,41826
NaughtyKids,0,4,68174
travelumroh,0,1,3342
Gather PVP,0,4,52922
Hohoesa Pakchara,0,5,0
WADIMOR,0,2,2410
Fire Boys,0,2,145741
Marlboro Merah,0,2,122265
Red Howl,0,1,150316
Warhammer Dark Tide,0,1,0
Aerox Racing,0,3,64971
Albion Indonesia Raya,0,5,82877
Memek,0,7,185268
MyBelovedEki,0,4,0
Scattered Immortal,0,1,380069
Wall Defend,0,1,0
TerusBerjuang,0,2,50995
GRAND VOYAGE,0,5,45004
Eternal Requiem,0,1,0
LONE LoneWanderer,0,2,6190
Shadow Cattery,0,2,3189
shadow ghost,0,3,42375
NEWFORRUST,0,2,2410
Oathbreakers,0,1,0
Avalon Little Punch,0,3,42141
MELONZ,0,1,4124
SILANGAN,0,1,0
Frostskulls Devils,0,3,9937
The Last Human,0,2,897
BBLL,0,1,0
Lionheart Eventyr,0,8,0
XION ORDO INVICTUS,0,1,0
meng xin ke lai,0,1,0
FlashBang,0,1,0
GODSB,0,1,0
Beyond Infinity,0,2,0
Rempah Ratus,0,1,8071
NORTHINGHAM,0,1,0
PDl PERJUANGAN,0,6,90162
GoldOrder,0,1,0
ILM,0,1,182455
Cavalry,0,9,164055
KYYGANTENG,0,1,0
ShadowSyndicate,0,1,0
GreatDefender,0,7,23130
The Bandits Den,0,1,5896
Hong lang man club,0,3,206820
BLEACH OBSCURE,0,1,2040
Zin,0,2,144299
K I N G G O D,0,1,0
H X J,0,2,0
GGH,0,1,0
The Suramarian,0,4,145187
Zetsubo no mori,0,1,0
Gank nd Bank,0,6,8608
TieDao,0,1,0
NGENTOD,0,3,266140
TheBoss,0,1,0
GoogllyMooglly,0,1,0
L U S T R E V,0,1,140162
Universitas Perkocokan,0,1,158501
Mountainheart,0,1,0
Shield Reborn,0,3,0
Everwind,0,7,10070
SANDBOUND,0,2,30226
RelaxzzZ,0,1,21482
T O K Y O,0,2,68340
Omega Force,0,2,0
EternalGuardians,0,1,103688
World-Asian-China,0,1,0
Futebolista,0,1,0
HELLS DAREDEVILS,0,4,0
Albion game,0,1,0
JRB,0,1,0
The Wrath,0,2,36014
Thunderbirds,0,1,60090
TUKANG,0,1,0
HongXing,0,1,62339
Elsyron,0,2,2891
Luytrelangvn,0,1,0
VDV,0,1,0
CHAMBER OF RAT,0,3,0
hongkong winner,0,1,0
Ascensum,0,1,0
ALLHEALNOPAIN,0,1,0
INDRAGON,0,1,24034
Overhealing,0,1,44770
Jarot,0,1,0
Macaron,0,1,0
SXteam,0,9,5862
Goblin Putih,0,1,0
diddyPARTY,0,2,0
Invictus Ghouls,0,1,0
Light callers,0,9,284795
JomMaanraai,0,2,0
applelover,0,1,225060
NOT A PAWN,0,2,0
VUUR,0,4,0
CYRO,0,1,0
Delete,0,1,0
markopolo,0,7,38306
VerticalTwoBigTriangle,0,2,8792
Gems Girls,0,2,23546
PemburU BegaL,0,2,33833
sdfsds,0,1,0
Knight of Valour,0,1,0
GANZA,0,2,0
dread hunger,0,1,0
Happy Guy,0,1,0
restart,0,1,32992
DEM0N SLAYER,0,2,11771
Stampede Syndicate,0,1,11155
ElysianRealm,0,1,0
PCCP,0,1,0
Carnage,0,1,20606
C A G E,0,1,0
GOLDDIG,0,1,0
Thunder of dragons,0,5,3342
F O R S A K E N,0,1,0
itinerary,0,1,502290
LOS VIKINGOS,0,1,0
Xandros,0,2,194472
Regnum Aurum Rex,0,2,0
N3Z3R3UX,0,1,0
Land of Ooo,0,1,0
Neptune,0,1,0
Veloria,0,1,46461
GOWA Empire,0,2,0
Guardians of Nature,0,1,10908
Commit,0,4,180102
city RSEP,0,1,0
kurtlar vadisi albion,0,1,0
baby boss,0,1,0
HAVELI,0,3,0
4396,0,2,4559
Dominate for you,0,1,27194
HolyHealer,0,1,0
TheFarm,0,1,0
XxOVERLOADxX,0,1,5733
DST MAMBA,0,1,14081
GG-bond,0,2,0
The Art of Failing,0,1,0
Drowning fish,0,1,30930
HANDWESOME,0,2,0
Hoshizora,0,1,0
axe gank,0,1,0
DELICIOUS IN DUNGEON,0,5,1648
John 3 16,0,4,0
KIMVET MRINGISS,0,1,3716
SOLO LOVERS,0,1,7013
Circle of mystics,0,1,0
two oc,0,4,653
Founders1,0,1,0
Drugs,0,1,0
BPK,0,1,0
CLiCK ME,0,1,23561
VPX JINHEEKOBE,0,1,16689
Farmer Fisherman,0,1,0
watashiwatsukuu,0,1,0
MABES,0,2,347305
Test_Gild,0,1,0
WARRIORS INITIATES,0,4,1299
VIDE INTERVECTOREM,0,2,11598
INDIAN ALBION COMMUNITY,0,1,0
PILGRIMS,0,6,79343
BURAT22,0,6,0
Holly Light,0,4,181322
TeamSoloQueue,0,2,0
HIGH_GUARD,0,2,0
ExemplarPrime,0,1,1516
husky cafe,0,2,36484
Thanh L0ng Bang,0,1,0
pvp only,0,1,57836
SOLO LEVEL1NG,0,1,38509
SilverBuffGorillaz,0,1,232894
Money grow on trees,0,1,0
WanLiSunshine,0,1,0
F A P,0,3,84609
DEEEEEN,0,1,5298
Knights of Rohan,0,1,1905
Aegis of Fuji,0,2,26810
LITERALLY,0,3,25982
xsarsx,0,4,0
Rough Stone,0,1,0
Dawn Seeker,0,3,208028
yiyezhiqiu,0,1,42907
Banned of Hawk,0,2,0
GOLDHUNTERs,0,1,0
engrave cat,0,8,0
Fishing only side job,0,1,0
Sama bros,0,1,11805
FLOCC of SHEEP,0,1,0
DrGungsCroissant,0,4,133935
BABY BEAR,0,1,0
FotKot,0,1,0
SSSSSSSSSSSSSSSSSSS,0,1,0
Mandala Guild,0,13,205724
Monster West,0,1,0
Lingan Guli Guli,0,1,3802
LSPHZH,0,1,0
Sugarblugarambar,0,1,0
deathcallers,0,1,16490
3x4,0,1,0
SBNFC,0,4,1299
lol kalliya,0,2,0
Eye Of Death,0,1,146125
The light of the North,0,1,0
Black Garuda,0,1,130233
J E S T E R S,0,2,142755
Phantom Dominion,0,5,0
Albion Emperors,0,1,0
Blood pact,0,1,0
EL DONTOL,0,1,0
Tobacco,0,2,2635
Fatal Force,0,1,27288
Holo Lqm0n,0,3,2940
Diamondback,0,2,0
tower pick,0,1,0
sseng001,0,1,8308
Albion Bulls,0,2,26022
ReBorn,0,2,16794
Svainate,0,2,49315
SHANCHES,0,1,0
sayar yolo,0,15,0
THE DYNASTY,0,2,0
Kippers,0,2,77948
IS DOG,0,2,93048
thanhtochairsalon,0,3,0
C-M-R,0,3,4968
Serabutan Online,0,2,0
METEORA,0,1,3266
ahay,0,1,0
MS Morning Star,0,1,0
NewFalconComunitas,0,2,0
GOD PRIME,0,3,76457
Best Off Tank,0,3,461377
SeLanZhiJia,0,1,0
Django Freeman,0,2,21095
Flower River,0,1,0
Team Dungeons Fighteres,0,4,19821
2499,0,1,0
ko8778,0,5,848
hua,0,1,0
HOB,0,1,0
Zafkiel,0,1,51473
Legends Return,0,12,0
OniChanDizz,0,1,0
Kingdom Of Avalon,0,4,55804
The Garden of Eden,0,2,422202
dark cat,0,1,8069
PATA PON DON CHAKA 2,0,1,0
DlSBAND,0,1,7059
Sterling Eagles,0,9,620480
Parahyangan,0,1,75484
MACHERIE,0,1,119784
DEMONS KING,0,1,14322
PH Alliance,0,12,102019
S A B O G,0,1,0
kill pigs pigs,0,1,0
JAWIR EMPIRE,0,2,0
Loot First Talk Later,0,1,40841
Ancient Shell Order,0,1,0
THE KNIGHTS OF JUDGMENT,0,6,1197
ta luo hui,0,2,101059
foret brune,0,2,24579
mrdave12,0,1,0
Retirement Plan,0,1,0
Anomali Club,0,3,127021
MAHAMERU STONE,0,1,0
WE ARE CRAFTER,0,1,0
TtSwLo,0,2,108124
CartoonNetwork,0,1,14370
L T P E,0,2,5697
White Lightning,0,1,3101
Dragons Breath,0,1,0
HANSALDISINKAT,0,1,0
Arctic Circle,0,1,0
Bombardino Crocodi1o,0,1,229396
Sea Lion Victims,0,1,101385
youti_lab,0,3,21528
kill and loot,0,1,0
HELIOS,0,2,18100
R E P U B L I K A,0,1,0
MACD,0,1,213491
GGDeicide,0,2,9354
Mobile Hunters,0,1,0
lucky baby,0,2,171694
Lucknut,0,1,0
lunareth,0,4,360
Bard Of Anarchy,0,2,125078
TebetCeria,0,1,0
Kontlodon,0,1,0
ASCENDANT SUN,0,3,56940
NKRI_NusantarA_Guild,0,1,0
Ichigo no pantise,0,3,0
buoikhunglong,0,1,0
LYSSAN,0,1,0
UBEK,0,1,20241
Burnt Spider,0,1,0
Noah,0,1,0
KissMyEgg,0,1,0
JACKDAW,0,6,0
Yamane,0,4,16575
TRIALITY,0,1,0
Scarlet Bloodlust,0,4,15038
World of Peaceful,0,1,0
AlbionMonarchy,0,2,0
yni,0,1,0
Arufa,0,6,0
NAUGHTY EVIL,0,1,0
tomorrow land,0,1,0
number 9,0,1,183039
Sylvan Gaia,0,10,68678
Challenge,0,4,74294
Wyrmblood,0,1,3648
ONFIRE,0,1,45702
The Greatest Noob Of All Time,0,1,12172
piikeru,0,2,4922
dulangscxl,0,1,0
beggar castle,0,1,0
KON ESAN,0,1,6668
TANCHI,0,3,486258
LUKAP,0,5,69569
Cobalt Heart,0,1,0
White angel,0,2,9949
Four Emu Emu,0,2,0
Broke Collectors,0,2,10438
Buzztard,0,1,3486
ALTAIR,0,2,8724
MineCrop,0,1,78544
Handicap,0,1,66830
SilentMemoirs,0,4,129012
LEE SOTE,0,2,141685
Covenant of Champions,0,1,0
MALUKU,0,4,506818
D A R K FORCE,0,1,24959
ADL,0,3,0
xXMUGENXx,0,1,0
Son Of Smuggler,0,1,0
NIGHT WALKS,0,2,22382
Beelzebub Dominion,0,1,0
zuo wangdao,0,7,122874
CUMonbro,0,2,55078
Zer0 Gravity,0,4,0
GRIFFINITE,0,1,0
Ariun Uls,0,1,12491
COOPER,0,1,0
Massive Attack,0,4,809480
Certified BASTARD,0,1,0
Maledicta Elyrius,0,1,25584
Sylvan Oath,0,1,33844
BAHAYKANTUNAN3,0,1,0
SeaFamily,0,2,126865
Exodia,0,3,0
Mist cta,0,2,0
NIC3,0,4,123487
EternalMist,0,2,44562
STAR RAIL,0,1,66241
Coffee Party,0,1,4379
Spiritfairer,0,7,4559
Abstract B,0,1,227726
HATORI,0,2,4120
Battle Phoenix,0,2,187476
fiji souetu,0,3,55432
Petualang Indonesia,0,1,0
MEGALODON,0,1,0
THE ENDRUNNERS,0,2,234107
welll,0,1,29602
Lushai Hills,0,1,0
Asia Vanilla,0,6,0
NYXORA,0,1,1014
NoEGO,0,11,225785
Ares Guild,0,3,57751
Mugen Kaizen,0,1,0
MAO MAO,0,1,0
All me,0,3,1942
Peridium,0,2,60598
Hai Di Lao,0,1,46343
Bloodorange Drakes,0,2,73165
Ywar Thar Myar,0,1,0
RoyalMaidenIsMommy,0,1,0
Thetford YaYa,0,1,0
kftChaostic,0,3,0
Knots,0,1,37411
Grimoire GrimGuild,0,4,342952
perfect team,0,2,0
Royal Pathfinder,0,1,18435
Spear King,0,1,40155
TITaN,0,9,0
Nekogumi,0,1,8774
HEDGE82dotcom,0,1,0
Royal Expeditions,0,1,0
PetaniManja,0,1,88995
Crimson Majesty,0,2,102729
SHATERD,0,1,0
Light Knight,0,1,0
MineBusters,0,1,0
Moral Debuff,0,1,25281
AlbionBanking,0,1,4711
HSITASH,0,1,0
BAKSO,0,1,0
WrymField,0,1,0
Nether World,0,1,0
NO FIGHT NO DIE,0,1,0
Shadow Hand,0,1,13969
WARDGUARD,0,1,104857
Assgard,0,1,0
Stoned,0,1,53679
CHAOS ID,0,4,22834
Order Of Awakening,0,1,0
happyday 365,0,3,0
Solo Till Death,0,1,0
If i die its lag,0,5,12545
HighSchoolDxD,0,2,0
GOD of INNU,0,2,5616
EASTERN LEGION,0,2,19970
play for free,0,2,0
conquer,0,2,0
EggorT,0,2,0
TelekSenden,0,1,0
Fresh pork empire,0,1,165374
mewtea,0,2,78807
Baguhan,0,1,108393
Chillhaven Jesters,0,1,27283
ALCHEM1STS,0,4,0
Chasseur Expeditionnaire,0,1,0
1namegame,0,1,34516
1_WOLFRIDER,0,1,37256
NEXTERNAL,0,2,3624
Spare no one,0,5,23276
Lonely Traveler,0,3,0
Panshan,0,1,0
Silverhand Merchants,0,2,62919
MoneyAndBillion,0,1,0
MOON Crystal,0,2,0
IMLADRIS,0,1,0
Godiresidence,0,1,29678
Guemhui Room,0,1,94945
Philippinemercenaries,0,1,0
Death Of Ava,0,3,32463
ORENSKAT,0,1,0
Glamazons,0,1,13307
QUIT,0,2,0
MUNAFIK,0,2,49700
Itot,0,1,0
FALLEN VANGUARD,0,2,0
ava crusades,0,2,0
Authority Above All,0,3,360985
Filibusteros,0,1,0
sahabi,0,1,0
Lover Tryest,0,1,0
Dmwibu,0,3,5673
the Warrior of bridgewatch,0,1,30963
Run fast,0,2,380069
Tokyo Revengers,0,1,0
Undying Generals,0,1,0
Rainbow Sea,0,3,0
Gank n Bank,0,1,12983
Yajok_Family,0,1,0
BCHDDM,0,1,107463
Royal GTS,0,1,70293
Loot Bugs,0,1,0
W E A K,0,1,0
ShadowArise,0,12,34085
Damaged Coda,0,2,48895
KaraKeN EMPIRE,0,2,29104
PUNO,0,1,13350
VN Demon Empire,0,2,0
NENEK TURBO,0,3,0
eternal fight,0,4,0
10 J Q K A,0,1,109914
Eternal Empire,0,14,44158
Circle Clown,0,5,666677
LOSER CLUB,0,5,15647
Blue Mist,0,1,2191
Albion Asia,0,1,0
The kinghts of Ta1a,0,1,0
Sawit Empire,0,3,23307
Knights Hospitaller 7,0,7,55492
Grand Theft Albion,0,1,0
P O R N S T A R,0,1,94785
Pasukan Hudang Beurang,0,2,0
Mercenary CorpS O L O,0,6,127260
Moonstruck,0,1,0
Fishing for Retirement,0,1,0
Mexicola,0,1,14366
ELONA,0,1,0
The ghost from burma,0,4,72851
Black Mist,0,1,175534
Legion of Doom,0,1,30415
Lost And Ushered,0,2,0
Alvahala,0,2,72662
Kwarta Kwarta Kwarta,0,1,35325
Ports Of Lima,0,4,0
Black Profit,0,3,49291
PT MEGA,0,1,0
RiotBoys,0,1,119622
W-I-C-K-E-D,0,1,0
All Girls Guild,0,1,13272
Ryoiki Tenkai,0,1,0
Suc Vat Bac Ky,0,1,0
NARAGA,0,1,0
No Surprises,0,1,19309
Energeeks,0,2,0
Hircine,0,1,10395
Catropaneros,0,1,0
Teori Kemenangan,0,4,120238
KFCv50,0,1,0
Consortium,0,1,75543
TBAG,0,2,0
VN-Reset Cooldown,0,1,129556
Thornz,0,1,70861
UNITED THETFORD,0,2,23546
Fame INTL,0,2,45008
Chill Play,0,1,0
HumDumDum,0,10,26930
FoeverYoung,0,2,60560
IAL,0,1,122882
Eminence of Shadow,0,6,2767
The Legend of Qiu Bai,0,1,0
BladeBound2,0,1,0
Albion Community,0,4,0
Secret Society,0,1,0
SADULUR,0,4,18959
OLD COUNTRY,0,2,0
NoBu,0,1,25522
ZIBENJIA,0,2,0
WoErHuo,0,1,785213
THE CONTINETAL GROUNDS,0,1,47644
9600Kkm2,0,2,18680
K_GUARDIANS,0,1,0
Centris,0,1,0
REINCARNATION FREEDOM,0,1,0
ALONEMAN,0,3,0
koryen,0,5,645883
LOVUONG,0,6,36584
Deathlink,0,2,26718
R 0 N I N,0,1,0
ARENACRISTAL,0,5,79375
AreaOutLaw,0,10,191462
Z Y X,0,1,0
Sunnydolls,0,3,16338
OnceTwiceBlink,0,1,0
Exporter,0,4,0
GoldenBlue TradingCo,0,7,496313
Purgatory Angel,0,1,13600
Solo Hardcore Leveling,0,1,4168
Egg League,0,6,32754
PRIME 666,0,3,81121
Demonic Bulls,0,1,87316
INFERNAL,0,2,0
The legends,0,5,0
Healing sprout,0,4,240795
Vice Fraction 2,0,2,0
BLACKHEAVEN,0,1,0
Paragua,0,2,12250
ciownfish,0,3,0
PDI PERJUANGAN 1,0,2,27808
Skibidi Toilet,0,3,0
CREMATION,0,1,0
sonagi,0,2,0
Shichibukai,0,1,0
CAREandGRATITUDE,0,1,0
Zenithal Rest,0,3,90165
Mahatma Suvarna,0,5,10772
The Joy Spreaders,0,9,64210
SoloKill,0,1,0
vip legend 2,0,2,0
ronins47,0,6,166359
crockwell,0,1,20905
All Swamp,0,8,3775
Friends Of War,0,1,0
kyujin,0,1,0
Ascaryn,0,2,0
Triple B,0,1,181322
FUNC FIVE,0,3,20548
BABEKINGDOM,0,1,75361
shelter,0,1,0
Lords of Nazarick,0,4,185323
WILD RAT,1,0,456382
CHINA-SHENZHEN,0,0,32561
GAME OF THRONE,0,0,32561
Upper Class,1,0,171119
Skinner Newbies Of The Steppes,0,0,53211
Relent1ess,3,0,406226
Ethernals,0,0,3828
xuanlv,0,0,33821
ROYAL GHOST,0,0,3334
Ra bbit,0,0,10154
Torn,0,0,106368
STILL LONELY,1,0,123149
FlowerCity,1,0,68202
Clorin,0,0,5716
Dan choi portal,0,0,120720
Moonmain,0,0,239556
seges,1,0,7416
rockpineee,1,0,92773
Aetherium,4,0,760040
Ridiculous Artists,0,0,731771
TOB,3,0,163235
THE MORGRIM,0,0,5188
The Slayer pink,0,0,11223
Death or Glory,1,0,35130
SHADOW-LEGION,1,0,11529
soong lapu lapu city mactan,0,0,11734
WARBAND_COMPANY,0,0,13849
No Survivo,0,0,84016
Just chill and play,0,0,20977
Gurih,0,0,30382
Maverick,0,0,13151
House of No One,0,0,11211
The G,4,0,271239
Gleinmoor,0,0,44203
HIGHT AND LOW,1,0,36456
DARK EMPEROR,0,0,100402
Steel Horizon,0,0,8043
OrionKnightS,0,0,38192
HARBRINGERS,0,0,19096
Agares Pilgrim,1,0,33855
GRIMMS SLAYER,1,0,169506
Chosen,1,0,147838
Astra Arcadia,0,0,42148
Starwind,0,0,59282
Brains Finito,2,0,728921
aeWinter,0,0,29608
LEDATVN,0,0,988697
Jungle book,0,0,42415
Loot Man,4,0,1960660
PL4B,0,0,352025
FourSeasonsFox,2,0,1401812
Deutschlandd,6,0,424507
LonelyWolf,1,0,118556
linda,0,0,63828
busibuxiu,0,0,141967
Old Six Legion,0,0,15210
Fairy taiI,9,0,390401
NINE,3,0,59777
Cang Hai,0,0,6608
Goblin Standard Union,0,0,222772
Silver Oath,1,0,108828
Vegetable House,0,0,58467
Everyones diary,10,0,767072
xQQx,0,0,6730
ShabuHouse,2,0,51910
Ethereal Mystics,1,0,35862
BEATSEES,0,0,8943
SecretAgency,3,0,77782
Deathwatch,2,0,27904
Aoraki,0,0,8943
HIDEGUILD,0,0,14525
El Hantoor,0,0,23592
TG GreyWolf,0,0,2160
Snow Wardens,0,0,24143
kokopop v,0,0,67813
SERIKAT ASEP,1,0,169972
LoekLak,0,0,231756
INEFFABLE,0,0,19953
huan,5,0,847008
Ryokohirosue,0,0,5095
Unknown World,0,0,11601
OnMe,0,0,138345
The Eye,0,0,54303
Crazy Family,0,0,42048
of Death,3,0,116700
SOULSEEKER,0,0,12552
Royal Family Of Caesar,1,0,141745
veni vedi veci,1,0,198611
I N S U R G E N T,4,0,570722
Chicken-Doctor,7,0,858703
Burger King,0,0,45668
IIIIIIIII,1,0,16086
rudekids,0,0,307972
HHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,0,0,162248
Ala,0,0,11232
ReverseGamePlay,0,0,425912
Reject Snow,1,0,133675
PK Fartfood,0,0,133412
Erebos,1,0,35515
Generals Ph,1,0,132432
W2P,0,0,4889
SWAMP CROSS RESQUE,0,0,636
0,0,0,207512
Bikini City,1,0,149532
kantotkalimot,3,0,51770
ARK Survival Ascended,3,0,371304
Horizon123,5,0,201528
CVLT,0,0,41314
Bear and Duck,1,0,260326
laohulaohu,4,0,168589
LINTAH DARAT,0,0,4520
DrunkenHawk,0,0,2410
CXKGG,1,0,68551
Bravo Charlie,1,0,122467
AMBROIZOUK,0,0,24194
CANNIBALS,9,0,1311475
Wild Team,0,0,56355
Comfort Zone,2,0,271674
LANCASTER,0,0,2746
Newbie,0,0,20484
S O L A R I S,1,0,117504
Vital,1,0,24426
Ainz Ooal Kapitalis,1,0,18196
TUBRUK,0,0,11988
CN V587,1,0,28622
TAKE-OC,0,0,7479
Twilight Vanguard,1,0,158760
We are Knight,1,0,40834
Gank after Fucck,0,0,33387
Eternal Phoenix,0,0,27627
Horseman of Apocalypse,0,0,119161
Ava Destroyers,0,0,35434
Wolf Squad,0,0,5656
ssak ssak,0,0,23695
Cat Cant Fly,1,0,77748
XIX,0,0,48906
ZWEIHANDER,1,0,80296
Roaring Lions,0,0,19805
IMPERIVMTAMAGO,0,0,638
GENERATI0N,1,0,12246
fryday,0,0,19932
MagicCancer69UwU,1,0,77490
Horse Bandit II,2,0,106614
Zif_Workers,0,0,11387
Fairies,2,0,177562
xinghuo,6,0,79387
FADE TO YA,0,0,12246
RED ZONE,1,0,33450
Black Corporation,0,0,10183
BSR,0,0,4418
FAIRY TAIL,0,0,197746
Black Rose Order,0,0,7114
GOETHE,0,0,182474
Black Cl0ver,1,0,20028
OMEBI,0,0,20028
DEITY OF THETFORD,0,0,20028
Rayfield,2,0,502290
Gamblerz,0,0,85162
Team Secret,0,0,8387
Villain Gang,0,0,64356
Surga Langit Biru,0,0,49126
Tryhard Leveling,1,0,36484
Students of LaoBing,2,0,86934
98888888888,0,0,86934
World Rat,1,0,722153
Sailor,0,0,5656
BL00DB0RN,0,0,6381
ML Babi,1,0,275628
Bloods Raven,0,0,2954
Tsukihana,1,0,31570
Nyc Lyra,0,0,130952
WORDLESS,1,0,14178
Fish Mercenary,0,0,78566
WolfBorn,1,0,68755
AVA KINGS HVN,0,0,13716
For the Honor,0,0,13716
Octopath,0,0,285677
DXZ,1,0,2304
MAID in ABYSS,0,0,11933
Nevertheless2,0,0,195
Xends,0,0,23004
MOBILE SERVER Only,1,0,44157
Wednesday07,0,0,46701
CuckSucker69,1,0,35275
Dancing on the grave,0,0,1422516
Stand Alone,1,0,122429
IceWallowCum,2,0,58227
Bears Encounter,0,0,6726
Shinigamees,1,0,6726
Pembunuh,0,0,948
EASTWARD,0,0,893927
Red kingdom,0,0,49985
LAST - KINGDOM,1,0,8504
ABUBANDIT,0,0,6003
day day up one,7,0,2348967
Queue,1,0,216297
Paloma,0,0,27725
FarmingLife In Albion,0,0,67472
Calm,0,0,20340
Level-99,0,0,3606
Kung Fu,0,0,82915
KING ZED,0,0,34918
KONICHIWA,0,0,898
wild wolf club,0,0,3169
Merah Putih,0,0,29952
Tropang Sibat,0,0,29952
GameSenseWW,0,0,29952
Yellow zone only,1,0,24946
HeavenFlow,0,0,38677
ORCS,0,0,9420
Saudi King Oil Money,0,0,13371
RuthlessX,0,0,3113
Geostigma,0,0,4607
Dong Lao Company,6,0,85893
TWO MAN ARMY,1,0,2940
Venture PMI,0,0,29408
Keep Promise,0,0,18937
Big Boost,1,0,308412
Bonds,0,0,4577
Bawok kanginan,0,0,17164
2-3RB,0,0,15137
Storm Riders,0,0,119599
Wither,0,0,55733
Martlock Gorillas,0,0,5780
WAO,0,0,93647
Ninong Ry,1,0,21528
ILLUSTRADO,0,0,26338
laba matluk,0,0,25052
T-Rexs,0,0,7038
Elite Knights,0,0,2803
Army of Shadows,1,0,39038
Nesmrtno obratno,0,0,34665
mahu,0,0,217716
SwordTail,1,0,113172
The great tom empire,0,0,105615
deepseek,2,0,880643
ByronxyStore,2,0,328467
FRICHZ,7,0,2411946
Tea Garden,2,0,700005
Dark Charmer,0,0,48123
Live Less Bank More,1,0,364647
AKA E PASE,1,0,3678
MARTLOCK GUILDS1,0,0,5298
SIGMA ACADEMIA,1,0,55172
Assert Dominance,5,0,365322
Deep Zero,0,0,136567
CongAnDeyyyy,0,0,28073
Fortune,0,0,28073
BetaLega,0,0,803049
Capsule,2,0,93629
Deus Ex Machina,0,0,12905
INDONESIA CORRUPT GOVERNMENT,1,0,13078
The Last Crusader,0,0,11504
PureCloud PH,0,0,17744
Phantom Troupex,0,0,126139
CNMB,0,0,27538
ACAB 1312,1,0,92467
Follow,2,0,225965
Maitetsu,0,0,159407
Press A to Die,1,0,134961
TFOA,0,0,14246
giveUtodeath,0,0,15156
Redstar one,1,0,54996
LaoPLao,0,0,545956
Wind Cloud,4,0,114525
ARCADIANS,0,0,127313
HARBINGERS OF DOOM,2,0,127667
Myuri,2,0,141506
MAOS,0,0,6256
Hwnag Fam,0,0,59808
shuangren,0,0,31865
Wild Niga,2,0,69785
Tauren Warrior,0,0,15323
woaimazang,0,0,101128
Iron Legion,1,0,431979
L D C L H,0,0,20905
Moonfeng,0,0,5359
ANAMIKA,0,0,26900
THE_EMPIRE,1,0,312734
Heisi,4,0,2994934
Xinshoucun,1,0,0
Beggars Den,0,0,10970
Bloodtype,1,0,117952
Rat Only Rat,1,0,94284
Tralala,0,0,48602
Wings of Abyss,0,0,45424
Give Me Your Sister MF,1,0,43808
CBCB,1,0,334321
storrage,0,0,43029
Shlimpy GIMs,1,0,78444
RISING_STAR,0,0,35433
Auraka,0,0,8631
YIBAMBE,1,0,47993
BIRADORS,3,0,134698
Knight of Sterling,0,0,13882
ON TRACK,2,0,132797
Kyn Community,0,0,5695
Lanna Thug,0,0,50840
Hall of Heroes,3,0,77889
S P Y,1,0,873
Donquixote Family,0,0,33303
SEMBAKO,0,0,44090
Chou Xiang,1,0,18866
Mobslayers,0,0,43125
Quarry,1,0,35166
Impak Maksima,0,0,3872
XiaoYaoMen,0,0,27758
Stormwind City,0,0,45497
BQ OC,1,0,45497
The Enemy,17,0,1056518
grlln,3,0,442492
Akyat Bahay,0,0,6128
DAMAI BOLEH RIBUT BOLEH,0,0,635400
VinlandSaga123,1,0,26232
jufrjd,1,0,21348
pricier,0,0,14081
SON-Nightfall,1,0,84807
DOMINUS STORE,0,0,1880
REBELXZ,0,0,13468
deadwood,2,0,207209
YZ WARRIOR,6,0,512463
THE OASIS,0,0,108345
We Legendary,0,0,8331
ROUGE KINGS,2,0,692564
S U P K A I,2,0,142290
time its money,0,0,19148
siagren,1,0,47223
Next Miracle,1,0,92632
Unrated myhem,0,0,8914
DenseFog,1,0,133170
Rocks Pirates,1,0,197207
RUSSIAN WOLFS,0,0,17341
LABORLER,2,0,773074
Shutup Fxckoff,7,0,295372
S E N T I N E L,4,0,579653
